year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,2,NK,Spirit Air Lines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",185.00,69.00,12.99,1.28,41.62,0.41,12.69,13.00,0.00,4659.00,1689.00,113.00,1906.00,19.00,932.00
2022,2,NK,Spirit Air Lines,PIT,"Pittsburgh, PA: Pittsburgh International",184.00,43.00,14.46,0.04,12.28,0.00,16.22,7.00,0.00,3066.00,1171.00,5.00,808.00,0.00,1082.00
2022,2,NK,Spirit Air Lines,PNS,"Pensacola, FL: Pensacola International",26.00,6.00,3.65,0.00,2.35,0.00,0.00,0.00,0.00,345.00,273.00,0.00,72.00,0.00,0.00
2022,2,NK,Spirit Air Lines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",47.00,9.00,1.69,0.00,6.31,0.00,1.00,1.00,0.00,275.00,34.00,0.00,226.00,0.00,15.00
2022,2,NK,Spirit Air Lines,RIC,"Richmond, VA: Richmond International",51.00,10.00,5.11,0.52,2.24,0.00,2.12,1.00,0.00,882.00,474.00,23.00,275.00,0.00,110.00
2022,2,NK,Spirit Air Lines,RSW,"Fort Myers, FL: Southwest Florida International",506.00,147.00,41.56,5.49,67.28,0.00,32.66,29.00,2.00,12510.00,4844.00,248.00,3466.00,0.00,3952.00
2022,2,NK,Spirit Air Lines,SAN,"San Diego, CA: San Diego International",75.00,11.00,6.95,0.00,2.02,0.00,2.03,2.00,0.00,798.00,602.00,0.00,99.00,0.00,97.00
2022,2,NK,Spirit Air Lines,SDF,"Louisville, KY: Louisville Muhammad Ali International",114.00,29.00,11.95,0.00,7.00,0.00,10.05,8.00,0.00,2085.00,954.00,0.00,444.00,0.00,687.00
2022,2,NK,Spirit Air Lines,SEA,"Seattle, WA: Seattle/Tacoma International",68.00,9.00,1.68,0.00,2.33,0.00,4.99,2.00,0.00,734.00,100.00,0.00,250.00,0.00,384.00
2022,2,NK,Spirit Air Lines,SJU,"San Juan, PR: Luis Munoz Marin International",330.00,72.00,32.09,1.00,19.26,0.73,18.92,4.00,0.00,4409.00,1911.00,34.00,1065.00,15.00,1384.00
2022,2,NK,Spirit Air Lines,SMF,"Sacramento, CA: Sacramento International",101.00,17.00,4.96,0.13,4.53,0.00,7.38,4.00,0.00,1061.00,425.00,2.00,241.00,0.00,393.00
2022,2,NK,Spirit Air Lines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",140.00,21.00,5.39,0.00,5.27,0.00,10.34,6.00,0.00,970.00,201.00,0.00,333.00,0.00,436.00
2022,2,NK,Spirit Air Lines,STL,"St. Louis, MO: St Louis Lambert International",142.00,43.00,16.39,0.00,11.99,0.00,14.62,14.00,0.00,2958.00,1062.00,0.00,741.00,0.00,1155.00
2022,2,NK,Spirit Air Lines,STT,"Charlotte Amalie, VI: Cyril E King",48.00,10.00,4.37,0.00,3.07,0.00,2.56,1.00,0.00,536.00,279.00,0.00,87.00,0.00,170.00
2022,2,NK,Spirit Air Lines,STX,"Christiansted, VI: Henry E. Rohlsen",27.00,12.00,3.94,0.00,5.20,0.00,2.86,0.00,0.00,481.00,118.00,0.00,183.00,0.00,180.00
2022,2,NK,Spirit Air Lines,TPA,"Tampa, FL: Tampa International",682.00,181.00,52.62,6.64,78.77,0.51,42.45,24.00,1.00,11655.00,4532.00,431.00,3326.00,24.00,3342.00
2022,2,OH,PSA Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",76.00,13.00,3.80,0.00,3.64,0.00,5.56,2.00,0.00,597.00,166.00,0.00,70.00,0.00,361.00
2022,2,OH,PSA Airlines Inc.,AEX,"Alexandria, LA: Alexandria International",27.00,10.00,2.50,0.00,2.05,0.17,5.28,0.00,0.00,649.00,207.00,0.00,83.00,11.00,348.00
2022,2,OH,PSA Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",54.00,7.00,1.86,0.00,3.37,0.00,1.77,0.00,0.00,256.00,74.00,0.00,97.00,0.00,85.00
2022,2,OH,PSA Airlines Inc.,ALB,"Albany, NY: Albany International",97.00,33.00,10.16,2.52,4.50,0.97,14.85,9.00,2.00,2419.00,610.00,351.00,194.00,33.00,1231.00
2022,2,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",81.00,13.00,7.23,0.00,2.48,1.00,2.29,1.00,0.00,780.00,493.00,0.00,72.00,54.00,161.00
2022,2,OH,PSA Airlines Inc.,ATW,"Appleton, WI: Appleton International",28.00,5.00,3.32,0.00,1.00,0.00,0.68,0.00,0.00,266.00,187.00,0.00,24.00,0.00,55.00
2022,2,OH,PSA Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",165.00,35.00,14.45,0.00,4.56,0.00,15.99,3.00,1.00,2416.00,792.00,0.00,147.00,0.00,1477.00
2022,2,OH,PSA Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",28.00,5.00,1.58,0.00,1.63,0.00,1.79,1.00,1.00,185.00,68.00,0.00,53.00,0.00,64.00
2022,2,OH,PSA Airlines Inc.,BDL,"Hartford, CT: Bradley International",223.00,67.00,19.89,1.08,10.20,0.00,35.82,16.00,1.00,4708.00,1132.00,94.00,527.00,0.00,2955.00
2022,2,OH,PSA Airlines Inc.,BGR,"Bangor, ME: Bangor International",100.00,29.00,9.97,3.42,2.82,0.00,12.79,6.00,0.00,1781.00,588.00,127.00,132.00,0.00,934.00
2022,2,OH,PSA Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",232.00,79.00,27.86,0.89,16.45,1.14,32.66,5.00,2.00,7055.00,2128.00,102.00,631.00,56.00,4138.00
2022,2,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",138.00,28.00,7.39,0.06,6.08,0.00,14.46,6.00,0.00,1680.00,422.00,3.00,283.00,0.00,972.00
2022,2,OH,PSA Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",75.00,14.00,3.70,0.00,2.63,0.00,7.67,1.00,0.00,973.00,213.00,0.00,146.00,0.00,614.00
2022,2,OH,PSA Airlines Inc.,BTV,"Burlington, VT: Burlington International",107.00,22.00,9.96,1.00,4.03,0.00,7.01,9.00,1.00,889.00,428.00,63.00,136.00,0.00,262.00
2022,2,OH,PSA Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",166.00,49.00,16.51,1.94,7.52,0.00,23.03,10.00,0.00,4453.00,1464.00,206.00,278.00,0.00,2505.00
2022,2,OH,PSA Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",49.00,9.00,3.21,0.00,0.50,0.00,5.30,0.00,0.00,602.00,226.00,0.00,16.00,0.00,360.00
2022,2,OH,PSA Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",101.00,25.00,10.22,0.00,6.60,0.00,8.19,0.00,0.00,1625.00,707.00,0.00,208.00,0.00,710.00
2022,2,OH,PSA Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",85.00,26.00,9.53,0.00,4.39,1.00,11.08,6.00,0.00,2514.00,1198.00,0.00,176.00,24.00,1116.00
2022,2,OH,PSA Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",55.00,18.00,4.82,0.00,8.97,0.00,4.22,1.00,0.00,724.00,249.00,0.00,208.00,0.00,267.00
2022,2,OH,PSA Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",28.00,6.00,2.39,0.00,1.45,0.00,2.15,2.00,0.00,522.00,174.00,0.00,34.00,0.00,314.00
2022,2,OH,PSA Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",172.00,26.00,7.53,0.19,8.11,0.00,10.17,2.00,0.00,1658.00,729.00,14.00,267.00,0.00,648.00
2022,2,OH,PSA Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",78.00,11.00,4.75,0.00,2.19,0.00,4.06,1.00,0.00,766.00,408.00,0.00,101.00,0.00,257.00
2022,2,OH,PSA Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",168.00,54.00,13.73,0.90,22.56,0.00,16.81,12.00,0.00,4029.00,879.00,217.00,1102.00,0.00,1831.00
2022,2,OH,PSA Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",5479.00,998.00,208.48,26.29,251.08,1.99,510.16,148.00,4.00,72451.00,20729.00,2781.00,9364.00,93.00,39484.00
2022,2,OH,PSA Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",124.00,31.00,7.44,0.00,8.39,0.00,15.17,6.00,0.00,1807.00,578.00,0.00,227.00,0.00,1002.00
2022,2,OH,PSA Airlines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",132.00,39.00,13.89,0.00,8.31,0.00,16.80,3.00,1.00,2549.00,1090.00,0.00,242.00,0.00,1217.00
2022,2,OH,PSA Airlines Inc.,CSG,"Columbus, GA: Columbus Airport",54.00,12.00,3.83,0.00,0.48,0.00,7.69,0.00,0.00,735.00,196.00,0.00,13.00,0.00,526.00
2022,2,OH,PSA Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",206.00,41.00,16.41,1.74,8.56,0.00,14.29,10.00,0.00,2600.00,867.00,238.00,436.00,0.00,1059.00
2022,2,OH,PSA Airlines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",121.00,22.00,7.21,0.00,4.52,0.00,10.27,1.00,0.00,693.00,320.00,0.00,87.00,0.00,286.00
2022,2,OH,PSA Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",251.00,59.00,15.70,2.21,11.51,0.00,29.59,7.00,0.00,4156.00,1275.00,55.00,517.00,0.00,2309.00
2022,2,OH,PSA Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",2642.00,671.00,127.95,13.17,178.01,4.01,347.85,112.00,5.00,59083.00,17121.00,2198.00,7673.00,156.00,31935.00
2022,2,OH,PSA Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",134.00,35.00,8.24,0.56,4.39,0.08,21.73,18.00,0.00,3217.00,601.00,40.00,201.00,31.00,2344.00
2022,2,OH,PSA Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",34.00,8.00,1.18,0.00,1.25,0.07,5.50,0.00,0.00,238.00,31.00,0.00,37.00,2.00,168.00
2022,2,OH,PSA Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",87.00,9.00,2.33,0.00,2.97,0.00,3.70,6.00,0.00,777.00,76.00,0.00,188.00,0.00,513.00
2022,2,OH,PSA Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",84.00,13.00,3.08,0.00,2.85,0.00,7.07,0.00,0.00,414.00,105.00,0.00,67.00,0.00,242.00
2022,2,OH,PSA Airlines Inc.,ERI,"Erie, PA: Erie International/Tom Ridge Field",56.00,19.00,8.99,0.00,4.02,0.00,6.00,4.00,0.00,1129.00,491.00,0.00,126.00,0.00,512.00
2022,2,OH,PSA Airlines Inc.,EWN,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",117.00,23.00,9.53,1.00,2.07,0.00,10.40,2.00,0.00,1315.00,436.00,29.00,67.00,0.00,783.00
2022,2,OH,PSA Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",45.00,12.00,6.67,0.00,1.03,0.00,4.29,0.00,0.00,599.00,355.00,0.00,21.00,0.00,223.00
2022,2,OH,PSA Airlines Inc.,FNT,"Flint, MI: Bishop International",55.00,12.00,2.22,0.00,4.32,0.00,5.46,4.00,0.00,660.00,205.00,0.00,156.00,0.00,299.00
2022,2,OH,PSA Airlines Inc.,GNV,"Gainesville, FL: Gainesville Regional",82.00,15.00,3.99,0.00,3.95,0.00,7.05,0.00,1.00,674.00,146.00,0.00,139.00,0.00,389.00
2022,2,OH,PSA Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",77.00,15.00,6.44,0.00,3.29,0.00,5.28,0.00,0.00,1551.00,905.00,0.00,118.00,0.00,528.00
2022,2,OH,PSA Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",58.00,22.00,3.58,0.10,7.07,0.00,11.25,1.00,0.00,1641.00,324.00,8.00,340.00,0.00,969.00
2022,2,OH,PSA Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",206.00,42.00,15.78,0.00,6.99,1.00,18.23,2.00,1.00,2418.00,764.00,0.00,190.00,43.00,1421.00
2022,2,OH,PSA Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",280.00,68.00,19.53,2.63,18.49,0.00,27.35,3.00,0.00,4984.00,1315.00,328.00,572.00,0.00,2769.00
2022,2,OH,PSA Airlines Inc.,HPN,"White Plains, NY: Westchester County",240.00,54.00,20.34,0.00,9.98,0.00,23.68,12.00,5.00,2939.00,858.00,0.00,422.00,0.00,1659.00
2022,2,OH,PSA Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",173.00,41.00,13.99,0.62,2.56,0.92,22.91,2.00,0.00,2528.00,962.00,23.00,132.00,22.00,1389.00
2022,2,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",55.00,10.00,1.73,0.00,2.58,0.00,5.70,0.00,0.00,390.00,50.00,0.00,91.00,0.00,249.00
2022,2,OH,PSA Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",166.00,33.00,8.32,0.77,6.89,0.00,17.01,1.00,0.00,1833.00,424.00,24.00,282.00,0.00,1103.00
2022,2,OH,PSA Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",78.00,11.00,2.06,0.33,3.40,0.00,5.21,4.00,0.00,724.00,95.00,12.00,142.00,0.00,475.00
2022,2,OH,PSA Airlines Inc.,ITH,"Ithaca/Cortland, NY: Ithaca Tompkins Regional",56.00,8.00,1.89,0.00,2.00,0.00,4.11,6.00,0.00,537.00,172.00,0.00,116.00,0.00,249.00
2022,2,OH,PSA Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",93.00,21.00,7.07,0.67,6.50,0.00,6.76,1.00,2.00,1211.00,519.00,46.00,236.00,0.00,410.00
2022,2,OH,PSA Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",145.00,27.00,7.50,1.21,6.48,0.00,11.81,1.00,0.00,1996.00,388.00,121.00,353.00,0.00,1134.00
2022,2,OH,PSA Airlines Inc.,LAN,"Lansing, MI: Capital Region International",24.00,6.00,2.71,0.63,0.64,0.00,2.03,2.00,0.00,473.00,366.00,10.00,24.00,0.00,73.00
2022,2,OH,PSA Airlines Inc.,LEX,"Lexington, KY: Blue Grass",25.00,4.00,1.00,0.00,0.48,0.00,2.52,1.00,0.00,250.00,56.00,0.00,32.00,0.00,162.00
2022,2,OH,PSA Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",54.00,19.00,6.25,0.00,4.33,0.00,8.42,0.00,1.00,1097.00,330.00,0.00,230.00,0.00,537.00
2022,2,OH,PSA Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",111.00,13.00,1.50,0.45,2.07,0.00,8.98,9.00,0.00,863.00,39.00,89.00,60.00,0.00,675.00
2022,2,OH,PSA Airlines Inc.,LYH,"Lynchburg, VA: Lynchburg Regional/Preston Glenn Field",20.00,6.00,0.55,0.00,0.42,0.00,5.03,1.00,0.00,451.00,45.00,0.00,29.00,0.00,377.00
2022,2,OH,PSA Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",66.00,20.00,4.15,0.41,3.36,0.10,11.97,0.00,0.00,1627.00,299.00,23.00,143.00,7.00,1155.00
2022,2,OH,PSA Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",47.00,2.00,1.00,0.00,0.00,0.00,1.00,3.00,1.00,221.00,186.00,0.00,0.00,0.00,35.00
2022,2,OH,PSA Airlines Inc.,MEM,"Memphis, TN: Memphis International",125.00,34.00,9.64,1.07,9.00,0.00,14.29,7.00,1.00,2011.00,716.00,111.00,373.00,0.00,811.00
2022,2,OH,PSA Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",40.00,14.00,3.22,0.00,1.98,1.00,7.80,1.00,0.00,565.00,144.00,0.00,65.00,33.00,323.00
2022,2,OH,PSA Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",180.00,34.00,13.67,0.02,4.89,0.06,15.36,16.00,1.00,3429.00,1856.00,3.00,155.00,2.00,1413.00
2022,2,OH,PSA Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",118.00,16.00,4.41,0.00,3.69,0.00,7.89,3.00,2.00,872.00,232.00,0.00,148.00,0.00,492.00
2022,2,OH,PSA Airlines Inc.,MLB,"Melbourne, FL: Melbourne International",82.00,23.00,7.21,0.00,5.82,0.00,9.97,0.00,0.00,1227.00,477.00,0.00,244.00,0.00,506.00
2022,2,OH,PSA Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",108.00,26.00,9.00,0.05,7.33,0.04,9.56,0.00,0.00,1827.00,557.00,9.00,241.00,13.00,1007.00
2022,2,OH,PSA Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",58.00,9.00,2.43,0.00,2.19,0.00,4.38,2.00,1.00,412.00,109.00,0.00,68.00,0.00,235.00
2022,2,OH,PSA Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",28.00,8.00,0.91,0.00,2.41,0.06,4.63,1.00,0.00,602.00,46.00,0.00,86.00,5.00,465.00
2022,2,OH,PSA Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",144.00,33.00,15.41,1.25,9.26,0.00,7.08,1.00,0.00,1609.00,825.00,126.00,287.00,0.00,371.00
2022,2,OH,PSA Airlines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",121.00,26.00,9.11,0.00,6.14,0.00,10.75,0.00,0.00,1100.00,288.00,0.00,161.00,0.00,651.00
2022,2,OH,PSA Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",36.00,5.00,3.03,0.00,1.14,0.00,0.83,1.00,0.00,228.00,174.00,0.00,30.00,0.00,24.00
2022,2,OH,PSA Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",48.00,10.00,2.04,0.00,2.04,0.00,5.93,0.00,0.00,1228.00,705.00,0.00,60.00,0.00,463.00
2022,2,OH,PSA Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",202.00,56.00,15.60,0.88,12.74,0.00,26.77,6.00,0.00,5498.00,1560.00,445.00,530.00,0.00,2963.00
2022,2,OH,PSA Airlines Inc.,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",44.00,7.00,4.51,0.00,1.26,0.00,1.23,0.00,0.00,326.00,218.00,0.00,37.00,0.00,71.00
2022,2,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",1359.00,282.00,73.33,6.10,63.87,1.16,137.54,70.00,1.00,26322.00,8285.00,1836.00,2439.00,52.00,13710.00
2022,2,OH,PSA Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",55.00,10.00,3.66,0.00,1.96,0.00,4.38,10.00,0.00,470.00,193.00,0.00,66.00,0.00,211.00
2022,2,OH,PSA Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",88.00,20.00,7.92,1.14,5.14,0.00,5.80,1.00,0.00,1361.00,704.00,33.00,257.00,0.00,367.00
2022,2,OH,PSA Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",210.00,53.00,15.12,3.77,12.67,0.00,21.44,3.00,2.00,5031.00,1044.00,248.00,515.00,0.00,3224.00
2022,2,OH,PSA Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",187.00,48.00,12.66,1.27,8.89,0.24,24.95,10.00,0.00,3627.00,1369.00,34.00,558.00,8.00,1658.00
2022,2,OH,PSA Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",65.00,18.00,9.57,0.74,2.43,0.00,5.26,1.00,0.00,1612.00,786.00,105.00,160.00,0.00,561.00
2022,2,OH,PSA Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",46.00,20.00,6.23,0.34,4.08,0.14,9.20,1.00,0.00,1112.00,428.00,36.00,173.00,3.00,472.00
2022,2,OH,PSA Airlines Inc.,RIC,"Richmond, VA: Richmond International",55.00,4.00,1.29,0.00,0.00,0.13,2.58,1.00,0.00,407.00,214.00,0.00,0.00,2.00,191.00
2022,2,OH,PSA Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",112.00,30.00,13.30,0.43,2.99,0.03,13.26,6.00,0.00,1929.00,838.00,24.00,94.00,2.00,971.00
2022,2,OH,PSA Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",264.00,55.00,19.69,0.00,12.71,0.00,22.61,1.00,0.00,3377.00,1167.00,0.00,489.00,0.00,1721.00
2022,2,OH,PSA Airlines Inc.,SBN,"South Bend, IN: South Bend International",53.00,8.00,3.28,0.15,1.54,0.00,3.03,3.00,1.00,531.00,233.00,21.00,48.00,0.00,229.00
2022,2,OH,PSA Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",96.00,14.00,5.57,0.00,2.49,0.00,5.94,5.00,0.00,854.00,351.00,0.00,67.00,0.00,436.00
2022,2,OH,PSA Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",56.00,10.00,3.45,0.00,0.01,0.00,6.53,4.00,0.00,1436.00,466.00,0.00,8.00,0.00,962.00
2022,2,OH,PSA Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",79.00,27.00,6.68,0.76,13.16,0.77,5.62,1.00,1.00,1540.00,310.00,83.00,523.00,54.00,570.00
2022,2,OH,PSA Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",142.00,23.00,8.63,0.31,2.34,0.00,11.71,17.00,0.00,1586.00,383.00,5.00,157.00,0.00,1041.00
2022,2,OH,PSA Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",80.00,22.00,8.93,0.24,2.51,0.00,10.31,2.00,0.00,1264.00,495.00,22.00,93.00,0.00,654.00
2022,2,OH,PSA Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",124.00,40.00,18.37,0.00,9.16,0.00,12.47,0.00,0.00,1856.00,1091.00,0.00,228.00,0.00,537.00
2022,2,OH,PSA Airlines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,2,OH,PSA Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",47.00,6.00,4.50,0.00,0.43,0.00,1.07,4.00,0.00,546.00,314.00,0.00,32.00,0.00,200.00
2022,2,OH,PSA Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",326.00,96.00,28.47,0.00,26.21,1.00,40.32,14.00,2.00,6606.00,1509.00,0.00,1215.00,20.00,3862.00
2022,2,OH,PSA Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",101.00,25.00,10.14,0.00,7.13,0.00,7.73,2.00,0.00,1508.00,748.00,0.00,215.00,0.00,545.00
2022,2,OO,SkyWest Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,2,OO,SkyWest Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",323.00,44.00,32.00,7.00,0.00,0.00,5.00,4.00,1.00,2481.00,1842.00,403.00,0.00,0.00,236.00
2022,2,OO,SkyWest Airlines Inc.,ABR,"Aberdeen, SD: Aberdeen Regional",56.00,12.00,8.00,4.00,0.00,0.00,0.00,1.00,0.00,866.00,514.00,352.00,0.00,0.00,0.00
2022,2,OO,SkyWest Airlines Inc.,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",167.00,16.00,10.00,1.00,0.00,0.00,5.00,8.00,3.00,2013.00,1272.00,530.00,0.00,0.00,211.00
2022,2,OO,SkyWest Airlines Inc.,ALB,"Albany, NY: Albany International",115.00,24.00,19.00,5.00,0.00,0.00,0.00,10.00,0.00,1352.00,1032.00,320.00,0.00,0.00,0.00
2022,2,OO,SkyWest Airlines Inc.,ALS,"Alamosa, CO: San Luis Valley Regional/Bergman Field",48.00,8.00,6.00,0.00,0.00,0.00,2.00,5.00,0.00,471.00,310.00,0.00,0.00,0.00,161.00
2022,2,OO,SkyWest Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",67.00,11.00,4.00,2.00,0.00,0.00,5.00,8.00,0.00,441.00,117.00,63.00,0.00,0.00,261.00
2022,2,OO,SkyWest Airlines Inc.,APN,"Alpena, MI: Alpena County Regional",48.00,13.00,9.00,4.00,0.00,0.00,0.00,4.00,0.00,1011.00,678.00,333.00,0.00,0.00,0.00
2022,2,OO,SkyWest Airlines Inc.,ASE,"Aspen, CO: Aspen Pitkin County Sardy Field",845.00,278.00,163.00,21.00,15.00,2.00,77.00,95.00,41.00,22291.00,10992.00,1525.00,1666.00,57.00,8051.00
2022,2,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",98.00,27.00,17.00,2.00,1.00,1.00,6.00,4.00,0.00,1896.00,1026.00,73.00,116.00,63.00,618.00
2022,2,OO,SkyWest Airlines Inc.,ATW,"Appleton, WI: Appleton International",88.00,27.00,23.00,4.00,0.00,0.00,0.00,0.00,1.00,1400.00,1184.00,216.00,0.00,0.00,0.00
2022,2,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",265.00,50.00,25.00,2.00,5.00,0.00,18.00,18.00,0.00,2083.00,647.00,94.00,166.00,0.00,1176.00
2022,2,OO,SkyWest Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",10.00,1.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,18.00,18.00,0.00,0.00,0.00,0.00
2022,2,OO,SkyWest Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",10.00,1.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,27.00,0.00,0.00,0.00,0.00,27.00
2022,2,OO,SkyWest Airlines Inc.,BDL,"Hartford, CT: Bradley International",61.00,22.00,18.00,3.00,0.00,0.00,1.00,1.00,0.00,1875.00,1630.00,188.00,0.00,0.00,57.00
2022,2,OO,SkyWest Airlines Inc.,BFF,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",48.00,17.00,11.00,2.00,0.00,0.00,4.00,0.00,0.00,616.00,343.00,73.00,0.00,0.00,200.00
2022,2,OO,SkyWest Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",120.00,11.00,6.00,1.00,0.00,0.00,4.00,2.00,0.00,909.00,351.00,64.00,0.00,0.00,494.00
2022,2,OO,SkyWest Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",90.00,28.00,23.00,1.00,2.00,0.00,2.00,2.00,0.00,2792.00,1536.00,135.00,969.00,0.00,152.00
2022,2,OO,SkyWest Airlines Inc.,BIH,"Bishop, CA: Bishop Airport",70.00,21.00,10.00,0.00,1.00,0.00,10.00,4.00,0.00,2427.00,1743.00,0.00,121.00,0.00,563.00
